2.140000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.160000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.180000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.200000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.220000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.240000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.260000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.280000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.300000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.320000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.340000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.360000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.380000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.400000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.420000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.440000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.460000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.480000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.500000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.520000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.540000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.560000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.580000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.600000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.620000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.640000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.660000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.680000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.700000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.720000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.740000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.760000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.780000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.800000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.820000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.840000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.860000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.880000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.900000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.920000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.940000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.960000000000e+00	-1.000000000000e+00	0.000000000000e+00
2.980000000000e+00	-1.000000000000e+00	0.000000000000e+00
3.000000000000e+00	-1.000000000000e+00	0.000000000000e+00
